eval,fitness,prey_base_cost,prey_move_cost,prey_forage_rate,pred_base_cost,pred_move_cost,pred_bite_reward,pred_transfer_eff,prey_repro_thresh,pred_repro_thresh,prey_cooldown,pred_cooldown,max_prey,max_pred,pot_scale,pot_octaves,pot_lacunarity,pot_gain,pot_contrast,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,part_flow_strength,part_flow_scale,part_flow_octaves,part_flow_evolution
541,57.145362,0.005000,0.250000,0.020000,0.020000,0.010000,0.784441,1.000000,0.700000,0.700000,15.000000,20.000000,350.785875,85.920878,8.000000,2.000000,4.000000,0.605839,4.096070,1.000000,206.686786,0.020811,5.000000,2.000000,0.300000,100.000000,0.500000,1.602359,0.100000
542,57.152384,0.040084,0.250000,0.020000,0.002000,0.057541,0.800000,1.000000,0.700000,0.700000,15.000000,11.743869,200.000000,40.000000,2.000000,2.000000,4.000000,0.354494,4.428830,1.000000,300.000000,0.013406,5.000000,2.000000,0.300000,92.554248,0.500000,1.000000,0.100000
543,57.970135,0.005000,0.250000,0.020000,0.020000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,20.000000,485.918459,40.000000,8.000000,7.000000,4.000000,0.300000,6.000000,1.000000,91.550701,0.050000,1.372796,2.000000,0.300000,10.000000,0.661657,4.000000,0.100000
544,57.152384,0.019897,0.192879,0.100000,0.015841,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,311.025560,40.000000,2.000000,2.930819,4.000000,0.624649,1.500000,1.000000,20.000000,0.020115,3.680127,2.000000,1.139221,100.000000,0.500000,1.000000,0.100000
545,57.146801,0.005000,0.050000,0.020000,0.020000,0.010000,0.504224,0.800380,0.700000,0.700000,4.000000,6.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.300000,1.500000,0.000000,20.000000,0.043337,0.613575,2.000000,1.779083,100.000000,5.000000,1.000000,0.100000
546,57.145362,0.005000,0.152782,0.020000,0.002000,0.053810,0.694554,0.641310,0.700000,0.700000,14.262149,20.000000,200.000000,200.000000,6.638954,2.000000,3.508008,0.900000,3.396969,1.000000,133.502559,0.050000,0.500000,2.000000,0.599224,100.000000,1.730143,1.000000,0.100000
547,57.503293,0.005000,0.206862,0.027818,0.013857,0.010000,0.415882,1.000000,0.700000,0.700000,15.000000,6.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,1.921589,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
548,58.098629,0.048663,0.116668,0.033816,0.020000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,20.000000,285.803134,40.000000,8.000000,4.021213,4.000000,0.300000,6.000000,0.006196,20.000000,0.002000,1.415684,1.054669,0.300000,100.000000,2.305178,2.808050,0.100000
549,58.431962,0.034646,0.050000,0.020000,0.017171,0.010000,0.200000,1.000000,0.700000,0.932939,15.000000,15.276028,200.000000,193.537065,2.000000,2.000000,4.000000,0.900000,1.500000,1.000000,20.000000,0.050000,0.500000,0.100000,0.300000,10.000000,0.925594,1.000000,0.100000
550,57.152384,0.019234,0.093656,0.020000,0.002000,0.010000,0.800000,0.833200,0.700000,0.700000,15.000000,20.000000,200.000000,50.389492,8.000000,2.000000,3.326883,0.614819,6.000000,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
551,57.146801,0.005000,0.250000,0.020000,0.020000,0.010000,0.587316,0.754724,0.700000,0.700000,4.000000,20.000000,218.636724,153.287289,2.001022,2.000000,4.000000,0.900000,6.000000,0.832615,20.000000,0.016750,2.555033,1.916435,2.000000,100.000000,2.495152,1.000000,0.100000
552,57.152384,0.005000,0.050000,0.020000,0.009265,0.010000,0.800000,0.948299,0.700000,0.700000,15.000000,20.000000,200.000000,82.372333,2.000000,6.562301,3.787982,0.300000,1.500000,1.000000,170.018960,0.026803,1.971929,0.937872,0.300000,100.000000,3.608239,1.000000,0.100000
553,57.939443,0.005000,0.050000,0.029981,0.020000,0.010000,0.293729,1.000000,0.700000,0.700000,10.431863,6.000000,200.000000,135.906320,2.000000,3.667686,3.630100,0.300000,1.500000,1.000000,20.000000,0.050000,0.500000,2.000000,0.300000,100.000000,2.587601,2.698170,0.100000
554,57.146801,0.014322,0.250000,0.036033,0.002000,0.054017,0.694370,0.715941,0.700000,0.700000,15.000000,6.000000,200.000000,200.000000,8.000000,7.000000,4.000000,0.300000,1.500000,0.000000,20.000000,0.002000,3.270553,2.000000,0.300000,100.000000,0.500000,2.410020,0.100000
555,57.990813,0.022049,0.245457,0.020000,0.020000,0.010000,0.200000,0.913193,0.700000,0.700000,4.000000,20.000000,600.000000,200.000000,8.000000,6.685302,4.000000,0.300000,1.500000,0.547868,33.872733,0.002000,0.500000,0.669887,0.300000,100.000000,0.500000,1.000000,0.100000
556,57.145362,0.025238,0.250000,0.020000,0.020000,0.010000,0.525720,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,156.792874,2.235497,2.479536,1.500000,0.300000,6.000000,1.000000,300.000000,0.050000,0.500000,2.000000,1.770081,39.002676,3.166967,3.258741,0.097813
557,57.145362,0.005000,0.050000,0.020000,0.018288,0.010000,0.601933,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,8.000000,5.531824,4.000000,0.853869,1.500000,1.000000,74.988191,0.002000,0.500000,1.309695,0.300000,100.000000,4.135942,1.000000,0.100000
558,57.970135,0.005000,0.050000,0.020000,0.018949,0.080000,0.200000,0.832545,0.700000,0.700000,11.076830,6.000000,200.000000,103.093157,8.000000,2.000000,4.000000,0.300000,6.000000,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
559,57.152384,0.005000,0.053831,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,4.000000,20.000000,200.000000,100.771467,5.878151,2.000000,4.000000,0.300000,5.787697,1.000000,300.000000,0.002000,5.000000,2.000000,0.300000,100.000000,0.500000,1.000000,0.091227
560,57.154543,0.005000,0.250000,0.027937,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,137.377834,2.274775,2.000000,3.757990,0.595726,1.500000,0.252839,20.000000,0.050000,4.658449,0.100000,0.300000,10.000000,0.500000,1.000000,0.100000
561,57.950855,0.028999,0.050000,0.100000,0.002000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,13.549670,200.000000,200.000000,6.123979,7.000000,4.000000,0.900000,1.500000,0.941404,20.000000,0.008130,0.500000,2.000000,0.300000,12.453085,5.000000,1.580010,0.100000
562,57.154543,0.005000,0.215913,0.035869,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,480.816769,200.000000,2.000000,2.000000,3.783670,0.361382,3.021849,0.607422,50.893863,0.006207,0.500000,0.753772,0.300000,82.597817,0.500000,1.000000,0.100000
563,57.154543,0.030257,0.171413,0.020000,0.019020,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,304.279811,79.159496,2.000000,4.508062,4.000000,0.300000,1.500000,0.000000,20.000000,0.007550,0.500000,0.393990,1.082368,75.906631,0.500000,1.000000,0.100000
564,57.154543,0.005000,0.208560,0.020000,0.002000,0.010000,0.800000,0.846259,0.700000,0.700000,15.000000,20.000000,200.000000,98.853758,8.000000,7.000000,4.000000,0.300000,1.500000,0.000000,20.000000,0.050000,0.500000,1.419431,0.300000,100.000000,5.000000,1.000000,0.100000
565,57.152384,0.005000,0.050000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,153.199876,2.000000,7.000000,3.039423,0.300000,3.811052,1.000000,154.181746,0.002000,2.514216,1.281691,0.300000,100.000000,0.500000,1.000000,0.100000
566,57.152384,0.005000,0.250000,0.020000,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,135.319161,7.375803,7.000000,4.000000,0.300000,1.888538,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,99.218970,5.000000,1.000000,0.100000
567,57.145362,0.005000,0.250000,0.020000,0.002000,0.041485,0.680981,1.000000,0.700000,0.700000,15.000000,8.081649,237.330579,200.000000,2.000000,7.000000,3.937045,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.844524,1.000000,0.100000
568,57.154543,0.005000,0.050000,0.020000,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,11.907559,200.000000,200.000000,2.887120,7.000000,4.000000,0.300000,1.500000,0.863801,240.586667,0.002000,2.166348,0.100000,0.300000,10.000000,0.500000,1.000000,0.057104
569,57.970135,0.031579,0.250000,0.020000,0.002000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,13.765059,250.702074,67.113037,8.000000,2.000000,1.500000,0.740966,1.500000,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.335178,0.088885
570,57.152384,0.005000,0.250000,0.020000,0.013900,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,6.000000,200.000000,200.000000,2.000000,4.668641,4.000000,0.691798,1.500000,1.000000,20.000000,0.004752,0.500000,1.245927,0.300000,100.000000,0.500000,1.000000,0.100000
571,57.978175,0.050000,0.050000,0.020000,0.009900,0.010000,0.200000,0.600000,0.700000,0.700000,9.581643,6.000000,200.000000,200.000000,2.000000,7.000000,4.000000,0.300000,6.000000,0.773343,20.000000,0.002000,1.842648,2.000000,0.300000,100.000000,1.383349,1.000000,0.100000
572,57.154543,0.005000,0.217142,0.020000,0.002000,0.025945,0.800000,0.643603,0.700000,0.705806,15.000000,6.000000,544.544976,200.000000,8.000000,4.709621,4.000000,0.900000,1.500000,0.000000,63.588805,0.002000,1.332273,2.000000,1.270255,88.192050,5.000000,3.394520,0.035712
573,57.154543,0.005000,0.207810,0.020000,0.002000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,5.700215,2.000000,4.000000,0.300000,1.500000,0.766282,23.946136,0.002000,2.041083,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
574,57.965492,0.005000,0.174093,0.100000,0.006723,0.010000,0.200000,0.778414,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,8.000000,2.587391,2.008943,0.300000,1.500000,0.827215,145.914058,0.013775,0.500000,1.276693,0.300000,100.000000,3.492284,1.000000,0.100000
575,57.146801,0.050000,0.250000,0.044622,0.015841,0.010000,0.796590,0.640845,0.700000,0.700000,15.000000,20.000000,600.000000,94.064996,8.000000,4.439238,3.045077,0.652796,2.646035,0.695837,270.558603,0.014232,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
576,57.152384,0.005000,0.250000,0.020000,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,551.463122,61.499283,8.000000,2.001297,4.000000,0.381211,1.500000,1.000000,300.000000,0.002000,1.309929,1.061132,0.300000,100.000000,1.599255,1.000000,0.005000
577,57.152384,0.011674,0.050000,0.020000,0.020000,0.010000,0.800000,0.695698,0.700000,0.700000,15.000000,14.811756,200.000000,184.654694,4.291199,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.043740,0.500000,1.775376,0.300000,100.000000,0.500000,2.097150,0.023874
578,57.970135,0.050000,0.066432,0.041654,0.017406,0.010000,0.200000,0.973693,0.700000,0.700000,15.000000,20.000000,332.065524,200.000000,8.000000,2.000000,3.832045,0.300000,1.500000,1.000000,56.923183,0.002000,0.500000,2.000000,0.300000,97.937818,3.561835,1.000000,0.100000
579,57.969715,0.005000,0.057159,0.020000,0.020000,0.010000,0.278010,1.000000,0.700000,0.700000,15.000000,20.000000,556.861541,40.000000,8.000000,4.755464,3.782951,0.581571,1.500000,0.675950,20.000000,0.008468,2.345408,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
580,57.152384,0.005000,0.250000,0.020000,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,204.656537,200.000000,3.461259,2.616778,4.000000,0.300000,1.500000,1.000000,20.000000,0.032302,5.000000,2.000000,0.300000,100.000000,4.892252,1.000000,0.031489
581,57.970135,0.005000,0.221659,0.020000,0.020000,0.010000,0.200000,1.000000,0.700000,0.700000,6.980353,20.000000,200.000000,160.233855,2.000000,3.644738,4.000000,0.465320,1.500000,1.000000,170.717367,0.002000,0.775237,0.718777,0.300000,100.000000,0.708373,1.679940,0.100000
582,57.152384,0.005000,0.141299,0.061763,0.020000,0.010000,0.800000,0.745505,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,5.312640,2.728170,0.724673,4.057803,1.000000,20.000000,0.050000,5.000000,2.000000,0.300000,100.000000,3.138036,1.000000,0.100000
583,57.646927,0.005000,0.164434,0.085977,0.020000,0.010000,0.503612,1.000000,0.700000,0.809799,15.000000,20.000000,200.000000,200.000000,8.000000,2.297859,2.594147,0.900000,4.415717,0.190619,300.000000,0.002000,0.500000,2.000000,0.300000,87.197276,0.500000,1.000000,0.017447
584,57.152384,0.005000,0.211361,0.074008,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,2.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.050000,0.500000,2.000000,0.300000,15.390889,0.500000,1.168584,0.100000
585,57.146801,0.005000,0.168964,0.020000,0.020000,0.010000,0.765140,1.000000,0.700000,0.700000,15.000000,19.706122,407.447405,200.000000,3.775204,2.000000,4.000000,0.900000,1.500000,0.814415,20.000000,0.002000,0.500000,2.000000,2.000000,100.000000,0.500000,1.000000,0.100000
586,57.152384,0.014317,0.160370,0.077277,0.002000,0.010000,0.800000,0.862888,0.700000,0.700000,15.000000,20.000000,200.000000,126.319587,2.131829,7.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.050000,0.500000,2.000000,0.300000,100.000000,4.111260,1.000000,0.100000
587,57.152384,0.005000,0.250000,0.020000,0.014118,0.010000,0.800000,0.759823,0.700000,0.700000,11.180245,20.000000,200.000000,200.000000,7.695922,4.546530,2.838414,0.386058,4.267194,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
588,57.146801,0.005000,0.236015,0.088253,0.020000,0.010000,0.533927,1.000000,0.700000,0.700000,9.759129,20.000000,200.000000,106.483380,2.000000,2.000000,4.000000,0.900000,6.000000,0.000000,300.000000,0.024367,1.418920,1.201573,1.151012,100.000000,4.643861,2.179490,0.005000
589,57.153823,0.005000,0.250000,0.020000,0.002000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,131.663506,4.580141,2.000000,4.000000,0.900000,6.000000,0.977734,60.823132,0.050000,1.729408,1.840100,0.300000,70.363880,0.500000,1.000000,0.100000
590,57.145362,0.005000,0.250000,0.020000,0.002000,0.010000,0.610418,0.855844,0.700000,0.700000,15.000000,20.000000,200.000000,97.119773,2.000000,7.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,0.500000,0.100000,1.251561,100.000000,4.477907,1.000000,0.100000
591,58.098629,0.005000,0.154992,0.020000,0.002000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,6.000000,200.000000,200.000000,2.000000,2.000000,3.113843,0.300000,3.356748,0.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,5.000000,3.384346,0.100000
592,57.950418,0.005000,0.250000,0.020000,0.002000,0.010000,0.295947,0.662345,0.700000,0.700000,15.000000,19.227017,200.000000,40.000000,2.000000,2.000000,4.000000,0.899619,1.500000,0.973236,20.000000,0.038371,4.210993,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
593,57.632594,0.005000,0.250000,0.020000,0.020000,0.010000,0.384794,1.000000,0.700000,0.700000,15.000000,20.000000,328.134051,65.214500,2.000000,2.161302,4.000000,0.300000,1.500000,1.000000,20.000000,0.045964,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
594,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,0.778581,0.700000,0.700000,15.000000,20.000000,475.026361,40.000000,8.000000,4.621295,3.033898,0.900000,2.088573,1.000000,20.000000,0.019982,0.500000,1.757154,0.300000,100.000000,3.026825,1.000000,0.096520
595,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,10.692510,433.084903,200.000000,8.000000,2.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.027508,5.000000,2.000000,0.379880,100.000000,0.500000,1.000000,0.067205
596,57.145362,0.005000,0.200769,0.020000,0.020000,0.010000,0.698288,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,56.332277,2.000000,2.496624,2.394630,0.300000,1.500000,1.000000,27.448501,0.002000,0.500000,2.000000,0.300000,70.711846,3.256021,1.000000,0.100000
597,57.145362,0.005406,0.250000,0.020000,0.020000,0.010000,0.738530,0.600000,0.700000,0.700000,15.000000,20.000000,368.216896,73.872557,8.000000,7.000000,1.500000,0.300000,1.500000,1.000000,20.000000,0.002000,1.869751,2.000000,0.300000,70.467998,0.500000,1.000000,0.100000
598,57.629655,0.005000,0.050000,0.020000,0.006728,0.010000,0.388059,0.819257,0.700000,0.700000,15.000000,9.709954,352.738511,109.326042,3.052987,2.000000,4.000000,0.514494,4.105017,0.834575,20.000000,0.050000,3.081603,1.928401,0.300000,10.000000,2.108347,1.000000,0.100000
599,57.145362,0.005000,0.250000,0.100000,0.006839,0.010000,0.557711,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,7.110877,7.000000,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,100.000000,5.000000,1.000000,0.100000
600,57.145362,0.005000,0.250000,0.020000,0.002000,0.010000,0.735170,0.600000,0.700000,0.700000,15.000000,20.000000,310.131833,200.000000,4.005971,6.909723,4.000000,0.900000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,1.113070,100.000000,3.005610,1.000000,0.100000
601,57.154543,0.034306,0.250000,0.020000,0.002000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,6.000000,281.083073,40.000000,2.000000,5.156792,3.546982,0.300000,1.500000,0.517721,20.000000,0.002000,5.000000,0.551647,0.300000,82.183926,4.188735,1.000000,0.100000
602,57.153823,0.050000,0.223043,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,14.447154,20.000000,200.000000,55.058831,7.049384,2.000000,3.902691,0.300000,1.500000,0.972913,20.000000,0.002000,0.500000,1.212885,0.300000,100.000000,5.000000,1.000000,0.100000
603,57.152384,0.036392,0.108614,0.020000,0.008641,0.010000,0.800000,0.672887,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,8.000000,2.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,0.500000,2.000000,0.300000,100.000000,0.500000,3.790989,0.100000
604,57.152384,0.024144,0.250000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,16.134782,200.000000,200.000000,2.348517,2.508429,4.000000,0.300000,1.500000,1.000000,133.494883,0.002000,0.823765,2.000000,0.300000,100.000000,0.500000,1.000000,0.100000
605,57.937524,0.045764,0.250000,0.020000,0.020000,0.010000,0.311454,0.600000,0.700000,0.700000,15.000000,20.000000,251.339900,200.000000,2.000000,7.000000,3.964021,0.300000,1.500000,1.000000,300.000000,0.002000,0.500000,2.000000,1.391749,100.000000,0.500000,1.000000,0.100000
606,57.152384,0.005000,0.250000,0.020000,0.002000,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,6.000000,200.000000,41.944381,4.269175,2.000000,4.000000,0.300000,2.943113,1.000000,20.000000,0.002000,0.500000,2.000000,0.854332,100.000000,1.648939,1.000000,0.100000
607,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,0.881736,0.700000,0.700000,15.000000,20.000000,200.000000,167.136186,2.000000,2.000000,4.000000,0.300000,4.591590,1.000000,294.553217,0.002000,1.341690,0.100000,0.300000,100.000000,0.500000,1.000000,0.100000
608,57.145362,0.010807,0.250000,0.020000,0.020000,0.010000,0.685451,1.000000,0.700000,0.700000,15.000000,20.000000,504.932600,200.000000,2.952216,3.490018,3.007747,0.300000,5.230536,1.000000,300.000000,0.002000,4.842818,2.000000,0.322019,100.000000,0.500000,1.000000,0.100000
609,57.152384,0.005000,0.250000,0.020000,0.003383,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,426.252899,200.000000,4.560176,7.000000,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,0.500000,1.412124,0.300000,100.000000,0.507921,1.000000,0.100000
610,57.614860,0.041830,0.250000,0.020000,0.020000,0.010000,0.355608,0.662346,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,4.361627,2.411649,0.419226,1.500000,0.481585,300.000000,0.050000,0.500000,2.000000,0.300000,90.830809,0.858755,1.000000,0.100000
611,57.152384,0.005000,0.250000,0.020000,0.020000,0.010000,0.800000,0.752729,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,4.608261,4.000000,0.300000,1.500000,1.000000,20.000000,0.002000,0.500000,0.100000,0.419367,65.492386,0.500000,1.000000,0.100000
612,57.990813,0.005000,0.250000,0.020000,0.002000,0.010000,0.200000,1.000000,0.700000,0.700000,15.000000,13.598209,200.000000,200.000000,8.000000,7.000000,1.500000,0.300000,2.124318,0.601687,135.655874,0.005507,0.500000,2.000000,0.300000,100.000000,4.137564,1.000000,0.100000
